QuestionID	Question	DocumentID	DocumentTitle	SentenceID	Sentence	Label
Q2255	What was "Freedom Summer"?	D2121	Freedom Summer	D2121-4	Most of the impetus, leadership, and financing for the Summer Project came from the SNCC.	0
Q2255	What was "Freedom Summer"?	D2121	Freedom Summer	D2121-5	Robert Parris Moses , SNCC field secretary and co-director of COFO, directed the summer project.	0
Q2262	where is dia de los muertos celebrated	D2128	Day of the Dead	D2128-0	Day of the Dead () is a Mexican holiday celebrated throughout Mexico and around the world in other cultures.	1
Q2262	where is dia de los muertos celebrated	D2128	Day of the Dead	D2128-1	The holiday focuses on gatherings of family and friends to pray for and remember friends and family members who have died.	0
Q2262	where is dia de los muertos celebrated	D2128	Day of the Dead	D2128-2	It is particularly celebrated in Mexico, where it is a national holiday, and all banks are closed.	0
Q2262	where is dia de los muertos celebrated	D2128	Day of the Dead	D2128-3	The celebration takes place on November 1 and 2, in connection with the Catholic holidays of All Saints' Day and All Souls' Day .	0
Q2262	where is dia de los muertos celebrated	D2128	Day of the Dead	D2128-4	Traditions connected with the holiday include building private altars honoring the deceased using sugar skulls , marigolds , and the favorite foods and beverages of the departed and visiting graves with these as gifts.	0
Q2262	where is dia de los muertos celebrated	D2128	Day of the Dead	D2128-5	They also leave possessions of the deceased.	0
Q2262	where is dia de los muertos celebrated	D2128	Day of the Dead	D2128-6	Scholars trace the origins of the modern Mexican holiday to indigenous observances dating back hundreds of years and to an Aztec festival dedicated to the goddess Mictecacihuatl .	0
Q2262	where is dia de los muertos celebrated	D2128	Day of the Dead	D2128-7	The holiday has spread throughout the world: In Brazil , Dia de Finados is a public holiday that many Brazilians celebrate by visiting cemeteries and churches.	0
Q2262	where is dia de los muertos celebrated	D2128	Day of the Dead	D2128-8	In Spain , there are festivals and parades, and, at the end of the day, people gather at cemeteries and pray for their dead loved ones.	0
Q2262	where is dia de los muertos celebrated	D2128	Day of the Dead	D2128-9	Similar observances occur elsewhere in Europe, and similarly themed celebrations appear in many Asian and African cultures.	0
Q2264	what was the Name the first electronic handheld calculator	D2130	Sumlock ANITA calculator	D2130-0	ANITA Mk VIII.	0
Q2264	what was the Name the first electronic handheld calculator	D2130	Sumlock ANITA calculator	D2130-1	The ANITA Mark VII and ANITA Mark VIII calculators were launched simultaneously in late 1961 as the world's first all- electronic desktop calculators .	1
Q2264	what was the Name the first electronic handheld calculator	D2130	Sumlock ANITA calculator	D2130-2	Designed and built by the Bell Punch Co .	0
Q2264	what was the Name the first electronic handheld calculator	D2130	Sumlock ANITA calculator	D2130-3	in Britain , and marketed through its Sumlock Comptometer division, they used vacuum tubes and cold-cathode switching tubes in their logic circuits and nixie tubes for their numerical displays.	0
Q2264	what was the Name the first electronic handheld calculator	D2130	Sumlock ANITA calculator	D2130-4	They were the first of a series of desktop and hand-held electronic calculators that the company was to develop and sell under the ANITA name into the mid-1970s.	0
Q2265	when was washington elected president	D1593	George Washington	D1593-0	George Washington ( – , 1799) was the first President of the United States (1789–1797), the commander-in-chief of the Continental Army during the American Revolutionary War , and one of the Founding Fathers of the United States .	1
Q2265	when was washington elected president	D1593	George Washington	D1593-1	He presided over the convention that drafted the Constitution , which replaced the Articles of Confederation and established the position of President.	0
Q2265	when was washington elected president	D1593	George Washington	D1593-2	Washington was elected President as the unanimous choice of the 69 electors in 1788, and he served two terms in office.	0
Q2265	when was washington elected president	D1593	George Washington	D1593-3	He oversaw the creation of a strong, well-financed national government that maintained neutrality in the wars raging in Europe, suppressed rebellion, and won acceptance among Americans of all types.	0
Q2265	when was washington elected president	D1593	George Washington	D1593-4	His leadership style established many forms and rituals of government that have been used since, such as using a cabinet system and delivering an inaugural address .	0
Q2265	when was washington elected president	D1593	George Washington	D1593-5	Further, the peaceful transition from his presidency to the presidency of John Adams established a tradition that continues into the 21st century.	0
Q2265	when was washington elected president	D1593	George Washington	D1593-6	Washington was hailed as " father of his country " even during his lifetime.	0
Q2265	when was washington elected president	D1593	George Washington	D1593-7	Washington was born into the provincial gentry of Colonial Virginia ; his wealthy planter family owned tobacco plantations and slaves.	0
Q2265	when was washington elected president	D1593	George Washington	D1593-8	After both his father and older brother died when he was young, Washington became personally and professionally attached to the powerful William Fairfax , who promoted his career as a surveyor and soldier.	0
Q2265	when was washington elected president	D1593	George Washington	D1593-9	Washington quickly became a senior officer in the colonial forces during the first stages of the French and Indian War .	0
Q2265	when was washington elected president	D1593	George Washington	D1593-10	Chosen by the Second Continental Congress in 1775 to be commander-in-chief of the Continental Army in the American Revolution, Washington managed to force the British out of Boston in 1776, but was defeated and almost captured later that year when he lost New York City .	0
Q2265	when was washington elected president	D1593	George Washington	D1593-11	After crossing the Delaware River in the dead of winter, he defeated the British in two battles, retook New Jersey and restored momentum to the Patriot cause.	0
Q2265	when was washington elected president	D1593	George Washington	D1593-12	Because of his strategy, Revolutionary forces captured two major British armies at Saratoga in 1777 and Yorktown in 1781 .	0
Q2265	when was washington elected president	D1593	George Washington	D1593-13	Historians laud Washington for his selection and supervision of his generals, encouragement of morale and ability to hold together the army, coordination with the state governors and state militia units, relations with Congress and attention to supplies, logistics, and training.	0
Q2265	when was washington elected president	D1593	George Washington	D1593-14	In battle, however, Washington was repeatedly outmaneuvered by British generals with larger armies.	0
Q2265	when was washington elected president	D1593	George Washington	D1593-15	After victory had been finalized in 1783, Washington resigned as Commander-in-chief rather than seize power, proving his opposition to dictatorship and his commitment to American republicanism .	0
Q2265	when was washington elected president	D1593	George Washington	D1593-16	Dissatisfied with the weaknesses of the Articles of Confederation , in 1787 Washington presided over the Constitutional Convention that drafted the United States Constitution .	0
Q2265	when was washington elected president	D1593	George Washington	D1593-17	Elected unanimously as the first President of the United States in 1789, he attempted to bring rival factions together to unify the nation.	0
Q2265	when was washington elected president	D1593	George Washington	D1593-18	He supported Alexander Hamilton 's programs to pay off all state and national debt, to implement an effective tax system and to create a national bank (despite opposition from Thomas Jefferson ).	0
Q2265	when was washington elected president	D1593	George Washington	D1593-19	Washington proclaimed the United States neutral in the wars raging in Europe after 1793.	0
Q2265	when was washington elected president	D1593	George Washington	D1593-20	He avoided war with Great Britain and guaranteed a decade of peace and profitable trade by securing the Jay Treaty in 1795, despite intense opposition from the Jeffersonians .	0
Q2265	when was washington elected president	D1593	George Washington	D1593-21	Although never officially joining the Federalist Party , he supported its programs.	0
Q2265	when was washington elected president	D1593	George Washington	D1593-22	Washington's Farewell Address was an influential primer on republican virtue and a warning against partisanship, sectionalism, and involvement in foreign wars.	0
Q2265	when was washington elected president	D1593	George Washington	D1593-23	He retired from the presidency in 1797 and returned to his home, Mount Vernon , and his domestic life where he managed a variety of enterprises.	0
Q2265	when was washington elected president	D1593	George Washington	D1593-24	He freed all his slaves by his final will.	0
Q2265	when was washington elected president	D1593	George Washington	D1593-25	Washington had a vision of a great and powerful nation that would be built on republican lines using federal power.	0
Q2265	when was washington elected president	D1593	George Washington	D1593-26	He sought to use the national government to preserve liberty, improve infrastructure, open the western lands, promote commerce, found a permanent capital, reduce regional tensions and promote a spirit of American nationalism.	0
Q2265	when was washington elected president	D1593	George Washington	D1593-27	At his death, Washington was eulogized as "first in war, first in peace, and first in the hearts of his countrymen" by Henry Lee .	0
Q2265	when was washington elected president	D1593	George Washington	D1593-28	The Federalists made him the symbol of their party but for many years, the Jeffersonians continued to distrust his influence and delayed building the Washington Monument .	0
Q2265	when was washington elected president	D1593	George Washington	D1593-29	As the leader of the first successful revolution against a colonial empire in world history, Washington became an international icon for liberation and nationalism, especially in France and Latin America.	0
Q2267	where is the island New Guinea?	D2132	New Guinea	D2132-0	New Guinea (also, Tok Pisin: Niugini, Dutch: Nieuw Guinea, and ; historically: Papua) is the world's second largest island , after Greenland , covering a land area of 786,000 km2.	0
Q2267	where is the island New Guinea?	D2132	New Guinea	D2132-1	Located in the southwest Pacific Ocean , it lies geographically to the east of the Malay Archipelago , with which it is sometimes included as part of a greater Indo-Australian Archipelago .	1
Q2267	where is the island New Guinea?	D2132	New Guinea	D2132-2	Geologically it is a part of the same tectonic plate as Australia.	0
Q2267	where is the island New Guinea?	D2132	New Guinea	D2132-3	When world sea levels were low, the two shared shorelines (which now lie 100 to 140 metres below sea level), combining with lands now inundated into the tectonic continent of Sahul , also known as Greater Australia .	0
Q2267	where is the island New Guinea?	D2132	New Guinea	D2132-4	The two landmasses became separated when the area now known as the Torres Strait flooded after the end of the last glacial period .	0
Q2267	where is the island New Guinea?	D2132	New Guinea	D2132-5	Anthropologically, New Guinea is considered part of Melanesia .	0
Q2267	where is the island New Guinea?	D2132	New Guinea	D2132-6	Politically, the western half of the island comprises two Indonesian provinces: Papua and West Papua .	0
Q2267	where is the island New Guinea?	D2132	New Guinea	D2132-7	The eastern half forms the mainland of the country of Papua New Guinea .	0
Q2267	where is the island New Guinea?	D2132	New Guinea	D2132-8	The island has a population of about 7.5 million, with a very low population density of only 8 inh/km2.	0
Q2267	where is the island New Guinea?	D2132	New Guinea	D2132-9	New Guinea is differentiated from its drier, flatter, and less fertile southern counterpart, Australia, by its much higher rainfall and its active volcanic geology, with its highest point, Puncak Jaya , reaching an elevation of 4,884 m (16,023 ft).	0
Q2267	where is the island New Guinea?	D2132	New Guinea	D2132-10	Yet the two land masses share a similar animal fauna, with marsupials, including wallabies and possums , and the egg-laying monotreme, the spiny anteater , or echidna .	0
Q2267	where is the island New Guinea?	D2132	New Guinea	D2132-11	Other than bats and some two dozen indigenous rodent genera, there are no pre-human indigenous placental mammals .	0
Q2267	where is the island New Guinea?	D2132	New Guinea	D2132-12	Pigs, several additional species of rats, and the ancestor of the New Guinea Singing Dog were introduced with human colonization.	0
Q2267	where is the island New Guinea?	D2132	New Guinea	D2132-13	The human presence on the island dates back at least 40,000 years to the oldest human migrations out of Africa.	0
Q2267	where is the island New Guinea?	D2132	New Guinea	D2132-14	Research indicates that the highlands were an early and independent center of agriculture, with evidence of irrigation going back at least 10,000 years.	0
Q2267	where is the island New Guinea?	D2132	New Guinea	D2132-15	Because of the time depth of its inhabitation and its highly fractured landscape, an unusually high number of languages are spoken on the island, with some 1,000 languages (a figure higher than that of most continents) having been catalogued out of an estimated world-wide pre-Columbian total of 6,000 human dialects.	0
Q2267	where is the island New Guinea?	D2132	New Guinea	D2132-16	Most are classified as Papuan languages , a generally accepted geographical term which a minority of authors hold to be a genetic one.	0
Q2267	where is the island New Guinea?	D2132	New Guinea	D2132-17	A number of Austronesian languages are spoken on the coast and on offshore islands.	0
Q2267	where is the island New Guinea?	D2132	New Guinea	D2132-18	In the 16th century Spanish explorers discovered the island and called it Nueva Guinea.	0
Q2267	where is the island New Guinea?	D2132	New Guinea	D2132-19	In recent history western New Guinea was included in the Dutch East Indies colony.	0
Q2267	where is the island New Guinea?	D2132	New Guinea	D2132-20	The Germans annexed the northern coast of the eastern half of the island as German New Guinea in their pre–World War I effort to establish themselves as a colonial power, whilst the south eastern portion was reluctantly claimed by Britain.	0
Q2267	where is the island New Guinea?	D2132	New Guinea	D2132-21	Following the Treaty of Versailles , the German portion was awarded to Australia (which was already governing the British claim, named the Territory of Papua ) as a League of Nations mandate.	0
Q2267	where is the island New Guinea?	D2132	New Guinea	D2132-22	The eastern half of the island was granted independence from Australia as Papua New Guinea in 1975.	0
Q2267	where is the island New Guinea?	D2132	New Guinea	D2132-23	The western half gained independence from the Dutch in 1961, but became part of Indonesia soon afterwards in controversial circumstances.	0
Q2272	what is in milk	D2137	Milk	D2137-0	Foremilk and Hindmilk samples of human breast milk	0
Q2272	what is in milk	D2137	Milk	D2137-1	A glass of pasteurized cow milk	0
Q2272	what is in milk	D2137	Milk	D2137-2	Milk is a white liquid produced by the mammary glands of mammals .	1
Q2272	what is in milk	D2137	Milk	D2137-3	It is the primary source of nutrition for young mammals before they are able to digest other types of food.	0
Q2272	what is in milk	D2137	Milk	D2137-4	Early- lactation milk contains colostrum , which carries the mother's antibodies to the baby and can reduce the risk of many diseases in the baby.	1
Q2272	what is in milk	D2137	Milk	D2137-5	It also contains many other nutrients.	0
Q2272	what is in milk	D2137	Milk	D2137-6	As an agricultural product, milk is extracted from mammals and used as food for humans.	0
Q2272	what is in milk	D2137	Milk	D2137-7	Worldwide, dairy farms produced about 730 million tonnes of milk in 2011.	0
Q2272	what is in milk	D2137	Milk	D2137-8	India is the world's largest producer and consumer of milk, yet neither exports nor imports milk.	0
Q2272	what is in milk	D2137	Milk	D2137-9	New Zealand , the European Union 's 27 member states, Australia , and the United States are the world's largest exporters of milk and milk products.	0
Q2272	what is in milk	D2137	Milk	D2137-10	China and Russia are the world's largest importers of milk and milk products.	0
Q2272	what is in milk	D2137	Milk	D2137-11	Throughout the world, there are more than 6 billion consumers of milk and milk products.	0
Q2272	what is in milk	D2137	Milk	D2137-12	Over 750 million people live within dairy farming households.	0
Q2272	what is in milk	D2137	Milk	D2137-13	Milk is a key contributor to improving nutrition and food security particularly in developing countries.	0
Q2272	what is in milk	D2137	Milk	D2137-14	Improvements in livestock and dairy technology offer significant promise in reducing poverty and malnutrition in the world.	0
Q2273	What is motorcycle speedway racing	D2138	Motorcycle speedway	D2138-0	Motorcycle speedway, usually referred to as speedway, is a motorcycle sport involving four and sometimes up to six riders competing over four anti-clockwise laps of an oval circuit.	1
Q2273	What is motorcycle speedway racing	D2138	Motorcycle speedway	D2138-1	Speedway motorcycles use only one gear and have no brakes and racing takes place on a flat oval track usually consisting of dirt or loosely packed shale .	0
Q2273	What is motorcycle speedway racing	D2138	Motorcycle speedway	D2138-2	Competitors use this surface to slide their machines sideways, powersliding or broadsiding into the bends.	0
Q2273	What is motorcycle speedway racing	D2138	Motorcycle speedway	D2138-3	On the straight sections of the track the motorcycles reach speeds of up .	0
Q2273	What is motorcycle speedway racing	D2138	Motorcycle speedway	D2138-4	The exact origins of the sport are unknown but there is evidence of a type of speedway racing being practised in the USA before the First World War and in Australia in the late 1910s and early 1920s.	0
Q2273	What is motorcycle speedway racing	D2138	Motorcycle speedway	D2138-5	There are now both domestic and international competitions in a number of countries including the Speedway World Cup whilst the highest overall scoring individual in the Speedway Grand Prix events is pronounced the world champion.	0
Q2273	What is motorcycle speedway racing	D2138	Motorcycle speedway	D2138-6	Speedway is popular in central and northern Europe and to a lesser extent in Australia and North America.	0
Q2273	What is motorcycle speedway racing	D2138	Motorcycle speedway	D2138-7	A variant of track racing , speedway is administered internationally by the Fédération Internationale de Motocyclisme (FIM).	0
Q2273	What is motorcycle speedway racing	D2138	Motorcycle speedway	D2138-8	Domestic speedway events are regulated by FIM affiliated national motor sport federations .	0
Q2281	who is the guy in the wheelchair who is smart	D2146	Stephen Hawking in popular culture	D2146-0	Professor Stephen Hawking , known for being a theoretical physicist , has appeared in many works of popular culture .	1
Q2284	what is honey bee propolis	D2149	Propolis	D2149-0	Propolis as hive sealing	1
Q2284	what is honey bee propolis	D2149	Propolis	D2149-1	Propolis is a resinous mixture that honey bees collect from tree buds, sap flows, or other botanical sources.	1
Q2284	what is honey bee propolis	D2149	Propolis	D2149-2	It is used as a sealant for unwanted open spaces in the hive .	0
Q2284	what is honey bee propolis	D2149	Propolis	D2149-3	Propolis is used for small gaps (approximately or less), while larger spaces are usually filled with beeswax .	0
Q2284	what is honey bee propolis	D2149	Propolis	D2149-4	Its color varies depending on its botanical source, the most common being dark brown .	0
Q2284	what is honey bee propolis	D2149	Propolis	D2149-5	Propolis is sticky at and above room temperature, .	0
Q2284	what is honey bee propolis	D2149	Propolis	D2149-6	At lower temperatures, it becomes hard and very brittle.	0
Q2285	when was steven tyler born	D2150	Steven Tyler	D2150-0	Steven Tyler (born Steven Victor Tallarico; March 26, 1948) is an American singer, songwriter, and multi-instrumentalist, best known as the frontman and lead singer of the Boston -based rock band Aerosmith , in which he also plays the harmonica, and occasional piano and percussion.	1
Q2285	when was steven tyler born	D2150	Steven Tyler	D2150-1	He is known as the "Demon of Screamin'" due to his high screams and his wide vocal range.	0
Q2285	when was steven tyler born	D2150	Steven Tyler	D2150-2	He is also known for his on-stage acrobatics.	0
Q2285	when was steven tyler born	D2150	Steven Tyler	D2150-3	During his high-energy performances, he usually dresses in bright, colorful outfits with his trademark scarves hanging from his microphone stand.	0
Q2285	when was steven tyler born	D2150	Steven Tyler	D2150-4	In the 1970s, Tyler rose to prominence as the frontman of Aerosmith, which released such milestone hard rock albums as Toys in the Attic and Rocks .	0
Q2285	when was steven tyler born	D2150	Steven Tyler	D2150-5	In the late 1970s and early 1980s, Tyler had a heavy drug and alcohol addiction, and the band's popularity waned.	0
Q2285	when was steven tyler born	D2150	Steven Tyler	D2150-6	He completed drug rehabilitation in 1986 and subsequently maintained sobriety for over 20 years, but had a relapse with prescription painkillers in the late 2000s, for which he successfully received treatment in 2009.	0
Q2285	when was steven tyler born	D2150	Steven Tyler	D2150-7	After Aerosmith launched a remarkable comeback in the late 1980s and early 1990s with the albums Permanent Vacation , Pump , and Get a Grip , Tyler became a household name and has remained a relevant rock icon.	0
Q2285	when was steven tyler born	D2150	Steven Tyler	D2150-8	As a result, he has since embarked on several solo endeavors including guest appearances on other artists' music, film and TV roles (including as a judge on American Idol ), authoring a bestselling book, and solo work (including a Top 40 hit single in 2011).	0
Q2285	when was steven tyler born	D2150	Steven Tyler	D2150-9	However, he has continued to record music and perform with Aerosmith, after more than 43 years in the band.	0
Q2285	when was steven tyler born	D2150	Steven Tyler	D2150-10	The band's latest album, Music from Another Dimension!	0
Q2285	when was steven tyler born	D2150	Steven Tyler	D2150-11	, was released on November 6, 2012.	0
Q2285	when was steven tyler born	D2150	Steven Tyler	D2150-12	Tyler is included among Rolling Stones 100 Greatest Singers.	0
Q2285	when was steven tyler born	D2150	Steven Tyler	D2150-13	He was also ranked 3rd on Hit Parader's Top 100 Metal Vocalists of All Time.	0
Q2285	when was steven tyler born	D2150	Steven Tyler	D2150-14	In 2001 he was inducted into the Rock and Roll Hall of Fame with Aerosmith, and he was the presenter when AC/DC was inducted into the Hall of Fame in 2003.	0
Q2285	when was steven tyler born	D2150	Steven Tyler	D2150-15	In 2013, Tyler and his songwriting partner Joe Perry will be recipients of the ASCAP Founders Award and will also be inducted into the Songwriters Hall of Fame .	0
Q2287	what is blood urea	D2152	Blood urea nitrogen	D2152-0	The liver produces urea in the urea cycle as a waste product of the digestion of protein .	1
Q2287	what is blood urea	D2152	Blood urea nitrogen	D2152-1	Normal human adult blood should contain between 7 to 21 mg of urea nitrogen per 100 ml (7–21 mg/ dL ) of blood.	1
Q2287	what is blood urea	D2152	Blood urea nitrogen	D2152-2	Individual laboratories may have different reference ranges , and this is because the procedure may vary.	0
Q2289	where are the most concentration of jews living	D2154	Jews	D2154-0	The Jews ( ISO 259-3 Israeli pronunciation ), also known as the Jewish people, are a nation and an ethnoreligious group , originating in the Israelites or Hebrews of the Ancient Near East .	0
Q2289	where are the most concentration of jews living	D2154	Jews	D2154-1	The Jewish ethnicity , nationality , and religion are strongly interrelated, as Judaism is the traditional faith of the Jewish nation.	0
Q2289	where are the most concentration of jews living	D2154	Jews	D2154-2	Converts to Judaism , whose status as Jews within the Jewish ethnos is equal to those born into it, have been absorbed into the Jewish people throughout the millennia.	0
Q2289	where are the most concentration of jews living	D2154	Jews	D2154-3	In Jewish tradition, Jewish ancestry is traced to the Biblical patriarchs Abraham , Isaac and Jacob in the second millennium BCE.	0
Q2289	where are the most concentration of jews living	D2154	Jews	D2154-4	The modern State of Israel was established as a Jewish nation-state, and defines itself as such in its Basic Laws .	0
Q2289	where are the most concentration of jews living	D2154	Jews	D2154-5	Its Law of Return grants the right of citizenship to any Jew who requests it.	0
Q2289	where are the most concentration of jews living	D2154	Jews	D2154-6	Israel is the only country where Jews are a majority of the population.	0
Q2289	where are the most concentration of jews living	D2154	Jews	D2154-7	Jews also enjoyed political autonomy twice before in ancient history .	0
Q2289	where are the most concentration of jews living	D2154	Jews	D2154-8	The first of these periods lasted from 1350 to 586 BCE, and encompassed the periods of the Judges , the United Monarchy , and the Divided Monarchy of the Kingdoms of Israel and Judah , ending with the destruction of the First Temple .	0
Q2289	where are the most concentration of jews living	D2154	Jews	D2154-9	The second was the period of the Hasmonean Kingdom spanning from 140 to 37 BCE.	0
Q2289	where are the most concentration of jews living	D2154	Jews	D2154-10	Since the destruction of the First Temple, most Jews have lived in diaspora .	0
Q2289	where are the most concentration of jews living	D2154	Jews	D2154-11	A minority in every country in which they live (except Israel), they have frequently experienced persecution throughout history, resulting in a population that has fluctuated both in numbers and distribution over the centuries.	0
Q2289	where are the most concentration of jews living	D2154	Jews	D2154-12	The world Jewish population reached a peak of 15 million prior to the Second World War , but six million Jews were killed in the Holocaust .	0
Q2289	where are the most concentration of jews living	D2154	Jews	D2154-13	Since then the population has risen again and , was estimated at 13.4 million by the North American Jewish Data Bank, or less than 0.2% of the total world population (roughly one in every 514 people).	0
Q2289	where are the most concentration of jews living	D2154	Jews	D2154-14	According to this report, about 42.5% of all Jews reside in Israel (5.7 million), and 39.3% in the United States (5.3 million), with most of the remainder living in Europe (1.5 million) and Canada (0.4 million).	1
Q2289	where are the most concentration of jews living	D2154	Jews	D2154-15	These numbers include all those who consider themselves Jews, whether or not they are affiliated with a Jewish organization.	0
Q2289	where are the most concentration of jews living	D2154	Jews	D2154-16	The total world Jewish population, however, is difficult to measure.	0
Q2289	where are the most concentration of jews living	D2154	Jews	D2154-17	In addition to issues with census methodology, there are halakhic disputes regarding who is a Jew and secular, political, and ancestral identification factors that may affect the figure considerably.	0
Q2291	what is corpus christi holiday	D2156	Corpus Christi (feast)	D2156-0	Corpus Christi procession.	0
Q2291	what is corpus christi holiday	D2156	Corpus Christi (feast)	D2156-1	Oil on canvas by Carl Emil Doepler.	0
Q2291	what is corpus christi holiday	D2156	Corpus Christi (feast)	D2156-2	Corpus Domini redirects here.	0
Q2291	what is corpus christi holiday	D2156	Corpus Christi (feast)	D2156-3	For other uses see Corpus Domini (disambiguation)	0
Q2291	what is corpus christi holiday	D2156	Corpus Christi (feast)	D2156-4	The Feast of Corpus Christi ( Latin for Body of Christ ), also known as Corpus Domini, is a Latin Rite liturgical solemnity celebrating the tradition and belief in the body and blood of Jesus Christ and his Real Presence in the Eucharist .	1
Q2291	what is corpus christi holiday	D2156	Corpus Christi (feast)	D2156-5	It emphasizes the joy of the institution of the Eucharist, which was observed on Holy Thursday in the somber atmosphere of the nearness of Good Friday .	0
Q2291	what is corpus christi holiday	D2156	Corpus Christi (feast)	D2156-6	In the present Roman Missal , the feast is designated the solemnity of The Most Holy Body and Blood of Christ.	0
Q2291	what is corpus christi holiday	D2156	Corpus Christi (feast)	D2156-7	It is also celebrated in some Anglican , Lutheran , and Old Catholic Churches that hold similar beliefs regarding the Real Presence.	0
Q2291	what is corpus christi holiday	D2156	Corpus Christi (feast)	D2156-8	The feast is liturgically celebrated on the Thursday after Trinity Sunday or, "where the Solemnity of the Most Holy Body and Blood of Christ is not a Holy Day of Obligation , it is assigned to the Sunday after the Most Holy Trinity as its proper day".	0
Q2291	what is corpus christi holiday	D2156	Corpus Christi (feast)	D2156-9	At the end of Holy Mass , there is often a procession of the Blessed Sacrament , generally displayed in a monstrance .	0
Q2291	what is corpus christi holiday	D2156	Corpus Christi (feast)	D2156-10	The procession is followed by Benediction of the Blessed Sacrament .	0
Q2291	what is corpus christi holiday	D2156	Corpus Christi (feast)	D2156-11	A notable Eucharistic procession is that presided over by the Pope each year in Rome , where it begins at the Archbasilica of St. John Lateran and makes its way to the Basilica of Saint Mary Major , where it concludes with Benediction.	0
Q2293	who was the first european in the americas	D2158	European colonization of the Americas	D2158-0	The start of the systematic European colonization of the Americas is typically dated to 1492, when a Spanish expedition headed by Christopher Columbus sailed for India to open trade but inadvertently discovered the Americas.	1
Q2293	who was the first european in the americas	D2158	European colonization of the Americas	D2158-1	European conquest, large-scale exploration and colonization soon followed.	0
Q2293	who was the first european in the americas	D2158	European colonization of the Americas	D2158-2	Seeing that Europe was preoccupied with many internal wars and was slowly recovering from the many deaths that the bubonic plague caused, the rapid expansion at which it grew in wealth and power was unforeseeable in the early 1400s.	0
Q2293	who was the first european in the americas	D2158	European colonization of the Americas	D2158-3	The first expeditions occurred along the Caribbean coasts on the islands of Hispaniola , Puerto Rico and Cuba , and after 1500 extended into the interiors of both North and South America .	0
Q2293	who was the first european in the americas	D2158	European colonization of the Americas	D2158-4	In 1497, sailing from the north on behalf of England , John Cabot landed on the North American coast, and a year later, Columbus's third voyage reached the South American coast.	0
Q2293	who was the first european in the americas	D2158	European colonization of the Americas	D2158-5	France founded colonies in much of eastern North America, on a number of Caribbean islands, and in South America.	0
Q2293	who was the first european in the americas	D2158	European colonization of the Americas	D2158-6	Portugal colonized Brazil .	0
Q2293	who was the first european in the americas	D2158	European colonization of the Americas	D2158-7	Eventually, the entire Western Hemisphere came under the control of European governments, leading to profound changes to its landscape, population, and plant and animal life.	0
Q2293	who was the first european in the americas	D2158	European colonization of the Americas	D2158-8	In the 19th century alone over 50 million people left Europe for the Americas.	0
Q2293	who was the first european in the americas	D2158	European colonization of the Americas	D2158-9	The post-1492 era is known as the period of the Columbian Exchange .	0
Q2295	where is testosterone produced	D2159	Testosterone	D2159-0	Testosterone is a steroid hormone from the androgen group and is found in mammals, reptiles, birds, and other vertebrates .	1
Q2295	where is testosterone produced	D2159	Testosterone	D2159-1	In mammals , testosterone is primarily secreted in the testicles of males and the ovaries of females , although small amounts are also secreted by the adrenal glands .	1
Q2295	where is testosterone produced	D2159	Testosterone	D2159-2	It is the principal male sex hormone and an anabolic steroid .	0
Q2295	where is testosterone produced	D2159	Testosterone	D2159-3	In men, testosterone plays a key role in the development of male reproductive tissues such as the testis and prostate as well as promoting secondary sexual characteristics such as increased muscle , bone mass, and the growth of body hair .	1
Q2295	where is testosterone produced	D2159	Testosterone	D2159-4	In addition, testosterone is essential for health and well-being as well as the prevention of osteoporosis .	0
Q2295	where is testosterone produced	D2159	Testosterone	D2159-5	On average, in adult human males, the plasma concentration of testosterone is about 7–8 times as great as the concentration in adult human females' plasma, but as the metabolic consumption of testosterone in males is greater, the daily production is about 20 times greater in men.	0
Q2295	where is testosterone produced	D2159	Testosterone	D2159-6	Females also are more sensitive to the hormone.	0
Q2295	where is testosterone produced	D2159	Testosterone	D2159-7	Testosterone is observed in most vertebrates.	0
Q2295	where is testosterone produced	D2159	Testosterone	D2159-8	Fish make a slightly different form called 11-ketotestosterone .	0
Q2295	where is testosterone produced	D2159	Testosterone	D2159-9	Its counterpart in insects is ecdysone .	0
Q2295	where is testosterone produced	D2159	Testosterone	D2159-10	These ubiquitous steroids suggest that sex hormones have an ancient evolutionary history.	0
Q2296	what is the difference between multistage and cluster sampling	D2160	Cluster sampling	D2160-0	Cluster sampling is a sampling technique used when "natural" but relatively homogeneous groupings are evident in a statistical population .	1
Q2296	what is the difference between multistage and cluster sampling	D2160	Cluster sampling	D2160-1	It is often used in marketing research .	0
Q2296	what is the difference between multistage and cluster sampling	D2160	Cluster sampling	D2160-2	In this technique, the total population is divided into these groups (or clusters) and a simple random sample of the groups is selected.	0
Q2296	what is the difference between multistage and cluster sampling	D2160	Cluster sampling	D2160-3	Then the required information is collected from a simple random sample of the elements within each selected group.	0
Q2296	what is the difference between multistage and cluster sampling	D2160	Cluster sampling	D2160-4	This may be done for every element in these groups or a subsample of elements may be selected within each of these groups.	0
Q2296	what is the difference between multistage and cluster sampling	D2160	Cluster sampling	D2160-5	A common motivation for cluster sampling is to reduce the total number of interviews and costs given the desired accuracy.	0
Q2296	what is the difference between multistage and cluster sampling	D2160	Cluster sampling	D2160-6	Assuming a fixed sample size, the technique gives more accurate results when most of the variation in the population is within the groups, not between them.	0
Q2297	where is jamestown north carolina	D2161	Jamestown, North Carolina	D2161-0	Jamestown is a town in Guilford County , North Carolina , United States , and is a suburb of the nearby cities of Greensboro and High Point.	1
